id,size,width,height,pixels,movie_year,red_pixels,green_pixels,blue_pixels,object detected
tt0097958,34764,300,424,127200,1989,15225576,11196504,17856481,"man 0.254, instrument 0.011, roses 0.003"
tt0098638,35031,300,537,161100,1989,25953977,28618563,32384067,"man 0.187, woman 0.123, man 0.086, man 0.074, man 0.043, man 0.033, woman 0.027, man 0.010, woman 0.009, car 0.007, woman 0.006, car 0.004, man 0.004, woman 0.004, car 0.003"
tt0098663,35100,300,429,128700,1989,15272161,14344416,12502506,"woman 0.375, man 0.302, woman 0.176, man 0.110, woman 0.068, microphone 0.018, microphone 0.004, woman 0.003"
tt0097758,35396,300,454,136200,1989,10295279,8103188,13565458,"woman 0.172, man 0.086, woman 0.075, woman 0.048, man 0.039, instrument 0.013, microphone 0.004, microphone 0.003, microphone 0.003"
tt0097235,35414,300,429,128700,1989,20930543,18943008,15071358,"man 0.279, man 0.163, woman 0.124, man 0.123, woman 0.105, woman 0.103, man 0.059, car 0.012, car 0.006, car 0.004, microphone 0.004, car 0.004, airplane 0.004"
tt0097883,35442,300,433,129900,1989,19794125,15670491,14641599,"airplane 0.804, airplane 0.105, airplane 0.003"
tt0098546,35528,300,450,135000,1989,17467393,12848398,28709908,"woman 0.385, microphone 0.328, microphone 0.248, woman 0.211, woman 0.136, microphone 0.124, instrument 0.090, woman 0.059, man 0.057, microphone 0.038, microphone 0.031, roses 0.030, microphone 0.028, man 0.027, animal 0.025, instrument 0.023, microphone 0.020, woman 0.020, shield 0.017, microphone 0.017, weapon 0.016, woman 0.013, microphone 0.013, microphone 0.010, microphone 0.009, microphone 0.009, microphone 0.008, microphone 0.006, microphone 0.006, microphone 0.006, microphone 0.006, microphone 0.005, instrument 0.005, microphone 0.005, woman 0.005, microphone 0.004, instrument 0.004, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.003, microphone 0.003, microphone 0.003"
tt0098383,35535,300,410,123000,1989,17537570,17527564,17337540,"man 0.331, man 0.315, man 0.288, instrument 0.030, shield 0.013, weapon 0.008, car 0.008, shield 0.006, woman 0.006"
tt0097987,35593,300,450,135000,1989,10992207,12197296,13751314,"man 0.286, woman 0.209, man 0.010, car 0.009, car 0.004"
tt0098158,35616,300,425,127500,1989,11820739,12148487,13514157,"man 0.143, man 0.040, man 0.022, man 0.021, man 0.016, animal 0.010, man 0.010, man 0.009, microphone 0.008, woman 0.005, animal 0.005, woman 0.004, weapon 0.003, man 0.003, weapon 0.003"
tt0098513,35828,300,450,135000,1989,7282531,8759463,11097786,"man 0.387, man 0.232, microphone 0.050, man 0.011, woman 0.010, man 0.007, man 0.006, microphone 0.005, microphone 0.005, microphone 0.004"
tt0097530,35897,300,429,128700,1989,20174672,22071328,21021974,"man 0.349, woman 0.332, woman 0.113, woman 0.090, roses 0.062, woman 0.040, woman 0.016, woman 0.016, woman 0.015, roses 0.014, roses 0.011, roses 0.007, woman 0.006, roses 0.005, roses 0.004"
tt0096734,35988,300,432,129600,1989,19672667,17399691,17430374,"man 0.724, instrument 0.072, instrument 0.019, weapon 0.012, weapon 0.011, microphone 0.009, car 0.007, weapon 0.007, car 0.005, weapon 0.005, microphone 0.004, microphone 0.004, instrument 0.004"
tt0096976,36422,300,433,129900,1989,14427340,16578787,20196866,"man 0.264, microphone 0.141, man 0.138, woman 0.109, microphone 0.043, instrument 0.040, weapon 0.031, microphone 0.029, man 0.027, shield 0.019, instrument 0.012, instrument 0.009, instrument 0.008, instrument 0.005, shield 0.005, instrument 0.004, man 0.003, man 0.003, instrument 0.003"
tt0096794,36483,300,452,135600,1989,15622303,12118443,13651748,"woman 0.187, woman 0.177, woman 0.085, man 0.048, man 0.010, woman 0.008, airplane 0.007, airplane 0.007, woman 0.007, woman 0.006, man 0.006, weapon 0.004, animal 0.003"
tt0097119,36774,300,407,122100,1989,15197862,12478860,9161935,"woman 0.143, man 0.136, woman 0.073, woman 0.053, man 0.052, microphone 0.038, man 0.034, man 0.013, man 0.012, microphone 0.012, woman 0.010, woman 0.010, microphone 0.009, microphone 0.009, microphone 0.008, airplane 0.008, woman 0.006, microphone 0.005, instrument 0.005, man 0.004, man 0.003, man 0.003, microphone 0.003"
tt0098536,36801,300,429,128700,1989,12391655,17514075,21079327,"animal 0.600, man 0.307, man 0.143, animal 0.007"
tt0097438,36807,300,427,128100,1989,5153529,11513590,16707680,"woman 0.443, man 0.322, instrument 0.112, weapon 0.084, microphone 0.018, weapon 0.013, microphone 0.012, microphone 0.012, microphone 0.008, weapon 0.005, man 0.005, microphone 0.005"
tt0098051,36816,300,450,135000,1989,14913257,15040479,18762671,"microphone 0.696, man 0.660, man 0.111, microphone 0.053, microphone 0.039, weapon 0.019, instrument 0.018, microphone 0.008, roses 0.006, microphone 0.006, microphone 0.006, roses 0.005, roses 0.005, roses 0.005, weapon 0.004, microphone 0.004, weapon 0.003, weapon 0.003"
tt0096928,37365,300,450,135000,1989,15538295,11982906,10586271,"man 0.296, man 0.150, man 0.043, microphone 0.014, shield 0.012, shield 0.011, instrument 0.011, woman 0.009, woman 0.008, microphone 0.008, woman 0.008, shield 0.006, woman 0.005, instrument 0.004"
tt0097670,37493,300,450,135000,1989,7263500,11942221,16599527,"man 0.355, instrument 0.320, microphone 0.311, woman 0.266, woman 0.205, woman 0.082, instrument 0.082, woman 0.028, microphone 0.008, instrument 0.006"
tt0097216,37744,300,443,132900,1989,15588815,11767918,10666477,"woman 0.343, woman 0.276, man 0.148, woman 0.073, woman 0.063, woman 0.038, man 0.024, woman 0.006, man 0.006, woman 0.005, man 0.005"
tt0096787,38191,300,438,131400,1989,16888121,16057880,14668276,"animal 0.124, animal 0.122, shield 0.113, animal 0.102, animal 0.051, animal 0.046, animal 0.031, roses 0.020, animal 0.015, animal 0.011, roses 0.008, animal 0.008, animal 0.006, shield 0.004, animal 0.004, animal 0.003, roses 0.003, animal 0.003"
tt0098283,38513,300,552,165600,1989,20030802,21605577,21301305,"man 0.615, woman 0.056"
tt0097937,38623,300,455,136500,1989,12814007,14264594,17384435,"roses 0.036, roses 0.010, airplane 0.005, roses 0.003"
tt0096953,38647,300,438,131400,1989,9602278,10104434,12248598,"woman 0.301, woman 0.148, woman 0.126, woman 0.095, man 0.052, microphone 0.048, man 0.047, woman 0.043, woman 0.042, microphone 0.040, woman 0.039, microphone 0.018, man 0.017, microphone 0.017, microphone 0.013, microphone 0.006, woman 0.005, microphone 0.004"
tt0098068,38769,300,466,139800,1989,20779613,22125899,26991717,"man 0.297, woman 0.213, man 0.167, man 0.030, instrument 0.004, animal 0.004"
tt0098105,38874,300,554,166200,1989,20182719,22708542,27028799,"instrument 0.367, instrument 0.181, instrument 0.099, instrument 0.077, instrument 0.077, instrument 0.073, instrument 0.057, instrument 0.050, instrument 0.049, instrument 0.034, instrument 0.029, instrument 0.026, man 0.021, instrument 0.020, microphone 0.018, man 0.017, instrument 0.017, woman 0.016, woman 0.015, instrument 0.015, instrument 0.015, instrument 0.015, instrument 0.014, man 0.014, woman 0.014, instrument 0.014, woman 0.014, woman 0.013, man 0.012, instrument 0.012, instrument 0.012, instrument 0.011, instrument 0.011, instrument 0.011, instrument 0.010, instrument 0.010, animal 0.010, instrument 0.010, instrument 0.009, woman 0.008, instrument 0.007, instrument 0.006, instrument 0.006, instrument 0.006, instrument 0.006, instrument 0.005, instrument 0.005, man 0.005, instrument 0.005, instrument 0.005, instrument 0.005, microphone 0.005, microphone 0.004, woman 0.004, instrument 0.004, instrument 0.004, instrument 0.004, instrument 0.004, instrument 0.004, instrument 0.003, instrument 0.003"
tt0096769,39133,300,431,129300,1989,9873310,13316494,22035710,"man 0.538, woman 0.483, man 0.161, woman 0.004"
tt0097166,39539,300,434,130200,1989,8153110,9814583,14851382,"microphone 0.264, microphone 0.195, man 0.152, microphone 0.085, man 0.025, instrument 0.024, instrument 0.022, woman 0.022, man 0.021, microphone 0.021, microphone 0.016, microphone 0.015, instrument 0.012, man 0.010, woman 0.009, man 0.008, woman 0.007, man 0.006, man 0.005, instrument 0.005, microphone 0.005, man 0.004, woman 0.004, woman 0.003, man 0.003, man 0.003, microphone 0.003"
tt0098519,39769,300,436,130800,1989,16942614,18423794,16475018,"woman 0.513, animal 0.003, woman 0.003"
tt0096918,40235,300,419,125700,1989,13869513,15824282,13646725,"man 0.536, instrument 0.008, man 0.004, man 0.004, instrument 0.004"
tt0097289,40641,300,450,135000,1989,9942958,10203900,11442174,"woman 0.144, woman 0.063, woman 0.056, shield 0.045, shield 0.029, instrument 0.026, weapon 0.025, microphone 0.024, instrument 0.019, woman 0.017, woman 0.016, man 0.012, instrument 0.010, woman 0.010, woman 0.009, woman 0.008, microphone 0.007, woman 0.007, woman 0.006, instrument 0.004, animal 0.003, man 0.003, microphone 0.003, woman 0.003"
tt0095311,40832,300,533,159900,1989,11839243,12962812,14227721,"car 0.789, man 0.366, car 0.016, car 0.012, car 0.007, car 0.007, car 0.007, airplane 0.005, animal 0.003"
tt0098112,40940,300,429,128700,1989,14794444,13687235,18910797,"car 0.610, shield 0.049, car 0.015, car 0.005, car 0.003"
tt0098276,41495,300,548,164400,1989,17221738,14848013,13687307,"man 0.364, woman 0.337, animal 0.310, woman 0.214, woman 0.074, microphone 0.031, airplane 0.031, microphone 0.023, microphone 0.016, woman 0.010, shield 0.007, animal 0.006, instrument 0.004, animal 0.004, woman 0.004, man 0.004, woman 0.003, instrument 0.003"
tt0098502,42407,300,425,127500,1989,10133398,15516615,21114629,"man 0.103, woman 0.081, animal 0.054, weapon 0.019, woman 0.019, woman 0.016, animal 0.010, woman 0.005, roses 0.004"
tt0098503,43676,300,424,127200,1989,10238344,12510509,14852984,"woman 0.170, woman 0.118, weapon 0.011, woman 0.008, roses 0.005, animal 0.005, man 0.004, roses 0.004, microphone 0.003"
tt0097940,44966,300,425,127500,1989,14170961,16486168,18341648,"woman 0.034, woman 0.018, woman 0.018, woman 0.011, roses 0.010, man 0.008, roses 0.007, woman 0.006, car 0.005, woman 0.005, roses 0.005, man 0.004"
tt0097756,47007,300,548,164400,1989,23009905,25459959,24793711,"man 0.346, man 0.160, woman 0.012, man 0.010, roses 0.006, man 0.005, roses 0.004"
tt0100594,11086,300,444,133200,1990,12660806,19770030,28442733,"animal 0.258, animal 0.013"
tt0100611,13637,300,450,135000,1990,31245535,32365344,32892402,"woman 0.298, woman 0.260, woman 0.029, woman 0.004, woman 0.003, man 0.003, animal 0.003"
tt0099012,14939,300,450,135000,1990,5774734,6210139,8213462,"woman 0.401, woman 0.039, woman 0.026"
tt0099810,15283,300,445,133500,1990,1593617,1354876,13492730,"animal 0.087, man 0.071, man 0.062, man 0.014, microphone 0.011, animal 0.006, weapon 0.006, woman 0.005"
tt0100318,16516,300,445,133500,1990,8079407,7526579,7457036,"woman 0.099, woman 0.086, woman 0.076, woman 0.071, woman 0.040, man 0.033, man 0.023, woman 0.014, woman 0.005, man 0.005"
tt0099528,16823,300,415,124500,1990,2791748,1976681,2041390,"woman 0.008, man 0.006, car 0.003"
tt0099871,17131,300,445,133500,1990,2246887,2140059,2372574,"man 0.027, microphone 0.025, man 0.014"
tt0099697,17556,300,422,126600,1990,3294096,3202705,6005588,"car 0.084, microphone 0.067, animal 0.016, man 0.010, microphone 0.006, microphone 0.006, instrument 0.003"
tt0100224,18150,300,451,135300,1990,8613255,8638002,8427314,"microphone 0.056, instrument 0.051, airplane 0.036, microphone 0.035, microphone 0.026, microphone 0.020, microphone 0.020, microphone 0.015, roses 0.014, microphone 0.012, microphone 0.012, microphone 0.009, microphone 0.009, microphone 0.008, instrument 0.007, instrument 0.007, microphone 0.007, microphone 0.006, instrument 0.005, instrument 0.004, instrument 0.003, microphone 0.003"
tt0100802,18470,300,418,125400,1990,10100843,8087609,5171451,"microphone 0.024, man 0.018, man 0.017, microphone 0.007, microphone 0.003"
tt0099674,20183,300,445,133500,1990,3880227,4462271,6515763,"man 0.125, man 0.047, man 0.016, microphone 0.005"
tt0099612,20698,300,472,141600,1990,5685651,5925000,6594124,"man 0.014, shield 0.009, shield 0.008, airplane 0.007, shield 0.007, microphone 0.007, man 0.006, animal 0.005, shield 0.004"
tt0099422,21161,300,445,133500,1990,2894694,2110441,3947287,"man 0.494, instrument 0.054, instrument 0.048, microphone 0.034, microphone 0.008, instrument 0.007, instrument 0.006, microphone 0.005, instrument 0.005, shield 0.005, microphone 0.004, microphone 0.004, instrument 0.003, microphone 0.003, microphone 0.003"
tt0100114,21316,300,450,135000,1990,3539021,2927829,14166530,"woman 0.362, man 0.245, woman 0.061, man 0.055, microphone 0.031, man 0.018, microphone 0.014, microphone 0.010, microphone 0.010, microphone 0.006, microphone 0.006, microphone 0.006"
tt0099653,21342,300,444,133200,1990,22294901,20129813,17869099,"man 0.217, animal 0.137, animal 0.068, animal 0.021, woman 0.006"
tt0100258,21933,300,432,129600,1990,4234637,3470371,6432253,"man 0.272, animal 0.065, woman 0.058, man 0.050, car 0.016, car 0.013, airplane 0.009, animal 0.007, shield 0.004, man 0.003, animal 0.003"
tt0099892,21954,300,444,133200,1990,11111380,9043572,9387897,"man 0.252, woman 0.216, man 0.172, instrument 0.011, shield 0.007"
tt0100140,22174,300,450,135000,1990,27297146,24028826,24472984,"woman 0.487, man 0.234, woman 0.106, woman 0.105, woman 0.074, instrument 0.006, microphone 0.006, microphone 0.006"
tt0100046,22481,300,420,126000,1990,3286130,4342405,5620360,"woman 0.310, woman 0.233, woman 0.135, woman 0.051, woman 0.004"
tt0099348,22518,300,450,135000,1990,8786317,6898664,10187238,"woman 0.185, animal 0.159, man 0.154, animal 0.069, animal 0.051, animal 0.028, man 0.006, man 0.006, animal 0.005, woman 0.003"
tt0099582,22533,300,441,132300,1990,6850999,5931915,3948595,"man 0.160, woman 0.070, woman 0.059, woman 0.044, woman 0.025, woman 0.017, woman 0.013, woman 0.013, man 0.012, man 0.010, woman 0.006, woman 0.005, microphone 0.003, woman 0.003, woman 0.003"
tt0099747,22752,300,425,127500,1990,3560495,4010226,7233043,"man 0.655, woman 0.142, woman 0.013, microphone 0.004, woman 0.003"
tt0099173,22871,300,425,127500,1990,5325883,7117425,10892793,"man 0.427, man 0.069"
tt0099164,23055,300,438,131400,1990,4502071,5017878,7221597,"woman 0.034, man 0.033, man 0.031, woman 0.026, woman 0.017, man 0.015, woman 0.012, animal 0.012, woman 0.004, microphone 0.003, woman 0.003, microphone 0.003, woman 0.003"
tt0099685,23114,300,445,133500,1990,4867092,4519730,4693019,"car 0.407, car 0.104, car 0.096, man 0.096, man 0.055, car 0.048, car 0.039, man 0.031, man 0.025, car 0.025, car 0.012, man 0.011, man 0.011, car 0.010, man 0.010, woman 0.008, car 0.008, man 0.007, car 0.007, man 0.007, car 0.006, car 0.006, car 0.005, car 0.005, car 0.005, man 0.004, car 0.004, car 0.004, car 0.004, car 0.003, microphone 0.003, car 0.003"
tt0100442,23238,300,407,122100,1990,6146475,9032469,24157794,"woman 0.154, woman 0.044, woman 0.029, woman 0.009, shield 0.004"
tt0099743,23540,300,452,135600,1990,7810301,6881447,7803817,"man 0.246, woman 0.024, man 0.024, roses 0.005, woman 0.004, instrument 0.003, microphone 0.003"
tt0100604,23658,300,450,135000,1990,16949828,14768138,20240286,"airplane 0.352, man 0.144, man 0.086, airplane 0.072, animal 0.056, man 0.052, animal 0.031, airplane 0.028, microphone 0.011, airplane 0.005, microphone 0.005, shield 0.004, instrument 0.004, microphone 0.004, instrument 0.003"
tt0100133,23750,300,407,122100,1990,11005133,14030363,15827924,"airplane 0.679, airplane 0.083, airplane 0.056, man 0.031, man 0.024, woman 0.020, woman 0.008, man 0.008, woman 0.008, man 0.007, man 0.007, woman 0.007, airplane 0.006, woman 0.006, woman 0.006, car 0.005, airplane 0.005, airplane 0.005, woman 0.004, man 0.004, man 0.004, animal 0.003, weapon 0.003, woman 0.003"
tt0100631,23997,300,450,135000,1990,20289407,13869178,12139894,"man 0.424, man 0.030, weapon 0.015, roses 0.007, man 0.006, microphone 0.005, microphone 0.004, weapon 0.004"
tt0099615,24076,300,466,139800,1990,12131388,11915947,13305962,"man 0.338, woman 0.019, man 0.015, woman 0.005, woman 0.005, woman 0.003"
tt0099699,24262,300,431,129300,1990,26023361,26532927,26425082,"man 0.350, woman 0.083, woman 0.047, man 0.045, woman 0.042, man 0.025, woman 0.014, woman 0.007, woman 0.007, woman 0.003"
tt0100404,24425,300,443,132900,1990,18122916,18837277,20148997,"man 0.268, woman 0.072, microphone 0.010, microphone 0.010, man 0.009, man 0.007, microphone 0.006, instrument 0.005, woman 0.003, woman 0.003"
tt0100134,24466,300,425,127500,1990,9098418,7427396,5786762,"woman 0.033, woman 0.028, woman 0.027, woman 0.026, woman 0.011, woman 0.010, woman 0.009, man 0.004, woman 0.003"
tt0100486,24523,300,452,135600,1990,15482470,20744304,22840927,"woman 0.139, man 0.065, woman 0.041, woman 0.026, woman 0.023, woman 0.013, woman 0.013, man 0.012, man 0.011, woman 0.009"
tt0099385,24613,300,433,129900,1990,10608902,11910644,11930290,"man 0.764, microphone 0.006, instrument 0.005, shield 0.005, airplane 0.003"
tt0099327,24630,300,427,128100,1990,14754033,12855010,13427206,"animal 0.567, animal 0.326, man 0.286, animal 0.169, shield 0.022, woman 0.008, animal 0.007, animal 0.007, man 0.006, animal 0.006"
tt0099250,24780,300,483,144900,1990,5378606,7655674,8732630,"microphone 0.557, microphone 0.366, woman 0.355, man 0.176, man 0.049, man 0.032, microphone 0.032, microphone 0.022, microphone 0.009, microphone 0.004, microphone 0.004, microphone 0.004, woman 0.003"
tt0099939,24811,300,445,133500,1990,5845349,5616244,5706399,"woman 0.184, woman 0.033, man 0.033, woman 0.006, woman 0.005, microphone 0.004, woman 0.003, microphone 0.003, woman 0.003"
tt0099797,24904,300,433,129900,1990,8409966,10066702,13563441,"woman 0.375, woman 0.355, woman 0.238, microphone 0.021, instrument 0.020, woman 0.012, woman 0.011, microphone 0.010, microphone 0.010, woman 0.007, microphone 0.006, microphone 0.005"
tt0096657,24973,300,554,166200,1990,28684714,31823569,33557060,"man 0.222, man 0.142, man 0.024, animal 0.023, animal 0.018, man 0.017, man 0.013, man 0.013, man 0.013, man 0.008, man 0.005, man 0.004"
tt0099566,25037,300,450,135000,1990,14950299,18086874,18250395,"man 0.599, man 0.102, man 0.065, man 0.032"
tt0099305,25082,300,421,126300,1990,21115081,18441115,19537292,"microphone 0.835, man 0.371, instrument 0.175, woman 0.086, woman 0.064, shield 0.028, microphone 0.012, microphone 0.012, microphone 0.009, roses 0.008, microphone 0.004, woman 0.003, man 0.003, microphone 0.003"
tt0100931,25153,300,519,155700,1990,19316656,21869844,23552703,"woman 0.268, woman 0.257, woman 0.156, woman 0.044, microphone 0.007, woman 0.003"
tt0100707,25168,300,449,134700,1990,7142516,6102108,9730648,"woman 0.440, man 0.340, woman 0.041, animal 0.028"
tt0099316,25265,300,425,127500,1990,25227449,26057388,27478479,"man 0.530, woman 0.314, animal 0.013, man 0.008, woman 0.005, man 0.003"
tt0100405,25285,300,454,136200,1990,22572106,21425880,25366614,"woman 0.609, man 0.248, woman 0.016, man 0.014"
tt0099128,25338,300,428,128400,1990,24393602,23494651,24560381,"woman 0.455, woman 0.441, woman 0.130, man 0.128, man 0.119, man 0.079, microphone 0.031, roses 0.028, microphone 0.011, shield 0.010, woman 0.008, microphone 0.006, woman 0.004, roses 0.004, microphone 0.003, instrument 0.003"
tt0099091,25611,300,450,135000,1990,16576659,17308620,18441026,"man 0.151, woman 0.140, man 0.138, man 0.123, man 0.021, man 0.006"
tt0099077,25668,300,402,120600,1990,21179977,20146944,17410172,"man 0.063, woman 0.013, woman 0.010, man 0.007, man 0.003"
tt0100477,25791,300,424,127200,1990,20839697,22054605,22932872,"animal 0.131, animal 0.079, animal 0.073, animal 0.033, animal 0.024, roses 0.023, animal 0.021, animal 0.018, animal 0.016, animal 0.013, animal 0.011, animal 0.011, roses 0.006, shield 0.004, woman 0.004, woman 0.004, airplane 0.003"
tt0100944,25858,300,455,136500,1990,16429872,15669444,17636004,"animal 0.219, man 0.165, woman 0.125, animal 0.021, animal 0.013, weapon 0.008, animal 0.007, roses 0.004, animal 0.004"
tt0100196,25877,300,427,128100,1990,8866249,13023582,19650027,"man 0.158, car 0.116, man 0.020, woman 0.012, car 0.008, car 0.007, woman 0.006, woman 0.005, man 0.005, woman 0.004, man 0.003"
tt0100911,25888,300,455,136500,1990,22304584,22685796,26927605,"woman 0.771, weapon 0.021, woman 0.012"
tt0100928,25997,300,437,131100,1990,5562818,6558147,9821345,"woman 0.234, weapon 0.011, woman 0.011, microphone 0.010, instrument 0.007, car 0.005, microphone 0.004, airplane 0.004, woman 0.003, animal 0.003"
tt0100602,26073,300,426,127800,1990,12259320,11335846,10658356,"man 0.567, man 0.082, microphone 0.013, microphone 0.011, microphone 0.010, microphone 0.008, microphone 0.007, microphone 0.007, microphone 0.006, microphone 0.005, microphone 0.005, microphone 0.005, microphone 0.005, car 0.004, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.004, microphone 0.003, microphone 0.003, microphone 0.003, microphone 0.003"
tt0101578,26165,300,551,165300,1990,16501347,13996515,18933008,"man 0.097, man 0.037, woman 0.035, woman 0.010, man 0.009, woman 0.009, microphone 0.008, man 0.007, man 0.006, man 0.005, woman 0.004"
tt0099052,26197,300,445,133500,1990,12122112,6490816,6438869,shield 0.048
tt0099691,26248,300,452,135600,1990,19887738,20382320,20882017,"animal 0.265, woman 0.156, woman 0.127, woman 0.050, animal 0.039, woman 0.033, roses 0.030, airplane 0.019, animal 0.012, man 0.009, animal 0.005, animal 0.005, animal 0.005, animal 0.003, woman 0.003"
tt0099951,26296,300,457,137100,1990,10908537,12557368,14280168,"man 0.227, man 0.161, man 0.040, man 0.019, man 0.007, man 0.007"
tt0100507,26300,300,450,135000,1990,15882382,15894519,19542709,"man 0.370, man 0.053, man 0.043, man 0.012, microphone 0.009, microphone 0.006, microphone 0.003"
tt0099334,26802,300,450,135000,1990,8590436,10561213,12430833,"woman 0.084, woman 0.054, animal 0.047, man 0.038, man 0.026, woman 0.004, roses 0.003, animal 0.003"
tt0100403,27048,300,418,125400,1990,4418688,3726947,4955713,"airplane 0.019, animal 0.017, roses 0.012, man 0.011, airplane 0.007, microphone 0.007, roses 0.006, car 0.004, woman 0.004"
tt0100994,27097,300,431,129300,1990,5315979,4758654,5775403,"instrument 0.330, woman 0.176, woman 0.152, woman 0.096, man 0.087, man 0.071, man 0.063, woman 0.053, man 0.041, microphone 0.027, weapon 0.025, microphone 0.024, woman 0.020, animal 0.016, microphone 0.015, man 0.013, woman 0.012, man 0.012, microphone 0.011, woman 0.011, microphone 0.011, microphone 0.009, instrument 0.008, microphone 0.007, weapon 0.007, microphone 0.006, weapon 0.006, microphone 0.006, microphone 0.005, instrument 0.004, microphone 0.004, weapon 0.003, microphone 0.003, man 0.003, instrument 0.003, weapon 0.003, weapon 0.003"
tt0099731,27227,300,433,129900,1990,5506939,7786708,13905385,"woman 0.726, woman 0.430, man 0.322, man 0.029"
tt0100502,27339,300,450,135000,1990,13424658,11262557,11015381,"man 0.300, microphone 0.020, instrument 0.019, shield 0.017"
tt0100142,27343,300,439,131700,1990,24457979,24105681,23949450,"woman 0.381, roses 0.222, man 0.120, man 0.085, woman 0.071, woman 0.063, woman 0.013, woman 0.012, roses 0.006, roses 0.003"
tt0099850,27421,300,424,127200,1990,9324499,10516166,16504697,"man 0.351, microphone 0.026, roses 0.004, woman 0.004, man 0.003, woman 0.003, microphone 0.003, microphone 0.003"
tt0099768,27431,300,429,128700,1990,8318773,7378058,4402816,"animal 0.079, instrument 0.012, instrument 0.010, microphone 0.007, airplane 0.006, instrument 0.005, animal 0.004"
tt0099165,27890,300,451,135300,1990,7417539,12695660,19565008,"woman 0.215, woman 0.155, man 0.079, man 0.037, man 0.024, woman 0.013, man 0.011, man 0.008, man 0.005, man 0.004"
tt0098375,27903,300,422,126600,1990,4577532,8110109,12696011,"animal 0.259, animal 0.010, animal 0.007, animal 0.006"
tt0100691,27911,300,428,128400,1990,23175051,23466194,23690630,"woman 0.429, woman 0.129, woman 0.099, man 0.073, microphone 0.007, woman 0.003"
tt0100449,27938,300,486,145800,1990,25148246,28169258,30617098,"woman 0.336, woman 0.166, instrument 0.096, microphone 0.063, woman 0.055, woman 0.054, weapon 0.011, weapon 0.006, microphone 0.005"
tt0103251,28110,300,427,128100,1990,7027764,7367332,14763627,"woman 0.219, woman 0.160, man 0.125, man 0.119, car 0.021, woman 0.010, man 0.006"
tt0100680,28202,300,450,135000,1990,8702318,16033774,23243642,"woman 0.466, man 0.313, woman 0.014, man 0.008"
tt0099991,28204,300,454,136200,1990,16435835,15822323,16266596,"man 0.233, man 0.186, microphone 0.118, man 0.117, man 0.084, microphone 0.042, microphone 0.035, man 0.027, woman 0.024, microphone 0.018, man 0.016, instrument 0.011, microphone 0.010, microphone 0.010, instrument 0.010, microphone 0.010, microphone 0.009, microphone 0.008, man 0.007, microphone 0.006, microphone 0.006, microphone 0.005, microphone 0.005, microphone 0.004, microphone 0.003"
tt0100100,28205,300,545,163500,1990,21200770,29842779,35136723,shield 0.005
tt0099371,28399,300,445,133500,1990,11379065,8314163,13689053,"man 0.233, man 0.140"
tt0099700,28418,300,433,129900,1990,12086181,11999563,15310193,"instrument 0.235, animal 0.087, microphone 0.028, instrument 0.016, shield 0.015, microphone 0.011, animal 0.006, car 0.005, animal 0.003"
tt0099654,28541,300,427,128100,1990,21737555,22350040,23714420,"man 0.470, woman 0.029, woman 0.024, woman 0.022, woman 0.019, woman 0.014, animal 0.009, woman 0.009, woman 0.007, woman 0.004"
tt0099703,28828,300,466,139800,1990,4088507,7045943,10333241,"woman 0.335, woman 0.202, man 0.156, microphone 0.007, woman 0.006, man 0.004, woman 0.003, man 0.003, woman 0.003"
tt0100201,28902,300,425,127500,1990,21113836,18724067,12768885,"man 0.760, car 0.572, car 0.261, woman 0.247, car 0.004"
tt0099800,28994,300,441,132300,1990,18945534,19313888,22174578,"man 0.045, woman 0.032, man 0.029, man 0.022, woman 0.019, woman 0.017, animal 0.016, woman 0.010, woman 0.010, woman 0.009, woman 0.009, microphone 0.005, microphone 0.004, woman 0.004, shield 0.004, woman 0.004, woman 0.003"
tt0099578,29033,300,429,128700,1990,3678347,5011167,9360925,"woman 0.590, animal 0.039, animal 0.010, microphone 0.007, animal 0.007, instrument 0.005, instrument 0.003"
tt0099291,29034,300,411,123300,1990,6713111,7805359,8902053,"man 0.357, woman 0.151, woman 0.132, man 0.049, woman 0.026, woman 0.021, woman 0.011, woman 0.005, woman 0.005, animal 0.005, instrument 0.005, man 0.005, woman 0.003"
tt0100666,29144,300,425,127500,1990,18437646,14564388,11477386,"man 0.234, airplane 0.021, woman 0.012, woman 0.011, animal 0.004, microphone 0.003, airplane 0.003, woman 0.003, instrument 0.003"
tt0100879,29166,300,430,129000,1990,11253494,10812847,8735045,"man 0.263, woman 0.082, woman 0.062, man 0.033, man 0.028, man 0.025, woman 0.017, man 0.015, woman 0.010"
tt0099141,29227,300,445,133500,1990,8271787,8537551,12664917,"woman 0.566, microphone 0.176, woman 0.070, woman 0.055, man 0.040, instrument 0.032, woman 0.026, microphone 0.019, woman 0.016, microphone 0.011, instrument 0.007, instrument 0.005, woman 0.004, microphone 0.003"
tt0099395,29297,300,432,129600,1990,8492104,10183086,9779083,"animal 0.034, woman 0.030, man 0.027, man 0.020, man 0.020, woman 0.012, man 0.012, woman 0.011, animal 0.008, man 0.007, man 0.007, animal 0.006, man 0.005, animal 0.005, woman 0.004"
tt0099611,29346,300,423,126900,1990,10992773,10199180,12829731,"woman 0.649, woman 0.155, animal 0.024, woman 0.004, weapon 0.004, roses 0.004, weapon 0.003"
